,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_status,education_level,kids,expenses
1723,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,71,2642,,5,,,,,,,,5,2188,2145,3,Married,PhD,0,2188
1724,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,59,2780,,,,3,,,,,,5,1080,1059,1,Together,PhD,1,1080
1725,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,46,2814,,5,,,,,,3,,,263,157,0,Married,Graduation,1,263
1726,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,2281,,,4,,,1,,,,,37,26,0,Single,2n Cycle,1,37
1727,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,71,2661,,,,,2,,,,,5,433,399,1,Widow,PhD,1,433
1728,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2710,,,,,2,,,3,,,37,30,0,Widow,Graduation,2,37
1729,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,41,2628,,,4,,,,2,,,,31,24,0,Single,Basic,2,31
1730,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,52,2394,,5,,,,,,3,,,57,33,0,Married,Graduation,2,57
1731,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,49,2488,,,4,,,,,,4,,151,135,0,Single,Master,1,151
1732,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,65,2209,,5,,,,,,,,5,40,35,0,Married,PhD,2,40
1733,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,48,2558,,5,,,,,,3,,,604,544,0,Married,Graduation,1,604
1734,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,56,2451,,5,,,,1,,,,,563,504,0,Married,2n Cycle,1,563
1735,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2635,1,,,,,1,,,,,31,14,0,Divorced,2n Cycle,1,31
1736,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,45,2408,,,,3,,,,3,,,403,345,0,Together,Graduation,1,403
1737,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,43,2472,,5,,,,,,3,,,1023,973,0,Married,Graduation,1,1023
1738,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,34,2454,,5,,,,1,,,,,44,33,0,Married,2n Cycle,1,44
1739,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,64,2619,,5,,,,,,3,,,914,852,0,Married,Graduation,1,914
1740,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2172,,,4,,,,,,,5,19,18,0,Single,PhD,1,19
1741,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,2576,,,,3,,,,3,,,1117,1085,0,Together,Graduation,0,1117
1742,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,,5,,,,,2,,,,33,23,0,Married,Basic,0,33
1743,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,45,2411,,5,,,,,,,4,,152,80,1,Married,Master,1,152
1744,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,1,,,,,,,,,5,90,79,0,Divorced,PhD,1,90
1745,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,74,2596,,5,,,,,,,,5,185,161,0,Married,PhD,0,185
1746,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,,,4,,,,,3,,,942,916,0,Single,Graduation,0,942
1747,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,68,2545,,,,3,,,,,,5,1112,1059,0,Together,PhD,0,1112
1748,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,,5,,,,,,3,,,24,24,0,Married,Graduation,1,24
1749,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,,,,3,,,,3,,,252,252,0,Together,Graduation,2,252
1750,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,35,2828,,,4,,,,,3,,,148,131,0,Single,Graduation,1,148
1751,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,43,2783,,5,,,,,,,,5,257,245,0,Married,PhD,0,257
1752,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,,,,3,,,,,,5,89,76,0,Together,PhD,1,89
1753,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,36,2491,,5,,,,1,,,,,432,403,0,Married,2n Cycle,0,432
1754,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,2718,,,4,,,,2,,,,32,17,0,Single,Basic,1,32
1755,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,44,2291,,,4,,,,,,,5,119,94,0,Single,PhD,2,119
1756,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,52,2782,,5,,,,,,3,,,1308,1278,0,Married,Graduation,0,1308
1757,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,61,2372,,,,3,,,,3,,,900,883,0,Together,Graduation,1,900
1758,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,49,2703,,,,3,,,,3,,,303,288,0,Together,Graduation,2,303
1759,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,53,2762,,,4,,,,,3,,,222,191,0,Single,Graduation,2,222
1760,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,47,2805,,5,,,,,,3,,,433,364,0,Married,Graduation,1,433
1761,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2361,,,,3,,,,3,,,89,59,0,Together,Graduation,1,89
1762,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,41,2829,,,,3,,1,,,,,1122,994,0,Together,2n Cycle,2,1122
1763,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,41,2398,,,,3,,,,3,,,890,811,0,Together,Graduation,1,890
1764,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2487,,,,3,,,,3,,,59,42,0,Together,Graduation,2,59
1765,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,57,2237,,,4,,,,,,,5,61,60,0,Single,PhD,2,61
1766,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,58,2477,,,,3,,1,,,,,1282,1182,1,Together,2n Cycle,0,1282
1767,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,44,2301,,,4,,,,,3,,,76,68,0,Single,Graduation,1,76
1768,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,,,,3,,,,3,,,188,121,1,Together,Graduation,2,188
1769,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,2539,,5,,,,,,,4,,23,3,0,Married,Master,2,23
1770,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,65,2428,,,4,,,,,3,,,346,294,0,Single,Graduation,1,346
1771,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,2233,,,4,,,,,,4,,67,58,0,Single,Master,1,67
1772,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,56,2182,,,,3,,,,3,,,885,868,1,Together,Graduation,2,885
1773,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,39,2217,,,,3,,1,,,,,767,711,0,Together,2n Cycle,1,767
1774,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,44,2161,,,,3,,,,3,,,996,813,0,Together,Graduation,1,996
1775,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,,,,3,,,,3,,,1884,1847,1,Together,Graduation,1,1884
1776,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,,,,3,,,,,4,,149,113,0,Together,Master,2,149
1777,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,,,4,,,,,3,,,394,355,0,Single,Graduation,2,394
1778,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,,5,,,,,,3,,,23,12,1,Married,Graduation,2,23
1779,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,62,2545,,,,3,,,,3,,,825,743,0,Together,Graduation,1,825
1780,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,54,2363,,,4,,,,,,,5,125,-166,0,Single,PhD,2,125
1781,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,,,4,,,,,3,,,34,24,0,Single,Graduation,2,34
1782,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,64,2221,,5,,,,,,3,,,1571,1554,0,Married,Graduation,0,1571
1783,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,46,2760,,,4,,,,,,,5,1760,1723,1,Single,PhD,0,1760
1784,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,2792,,,,3,,,,3,,,39,38,0,Together,Graduation,2,39
1785,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,57,2749,,,4,,,,,,,5,1021,899,0,Single,PhD,1,1021
1786,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,51,2160,,5,,,,,,,4,,897,880,1,Married,Master,0,897
1787,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,28,2684,,,,3,,,,3,,,1432,1362,1,Together,Graduation,0,1432
1788,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,66,2659,1,,,,,,,3,,,1188,1038,0,Divorced,Graduation,1,1188
1789,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,37,2502,,,,3,,,,,,5,26,25,0,Together,PhD,1,26
1790,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,38,2433,,,,3,,1,,,,,721,679,1,Together,2n Cycle,1,721
1791,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,69,2504,,,4,,,,,3,,,1178,1025,0,Single,Graduation,0,1178
1792,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,64,2461,,5,,,,,,3,,,491,457,0,Married,Graduation,2,491
1793,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2173,,,,3,,,,,,5,8,7,0,Together,PhD,2,8
1794,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,58,2242,,,,3,,,,3,,,892,831,1,Together,Graduation,1,892
1795,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2420,1,,,,,,,,4,,65,62,0,Divorced,Master,2,65
1796,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,49,2427,,,4,,,,,,4,,119,107,0,Single,Master,2,119
1797,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,52,2483,,5,,,,,,3,,,720,558,0,Married,Graduation,1,720
1798,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,42,2822,,,,3,,1,,,,,917,685,0,Together,2n Cycle,0,917
1799,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,51,2446,,5,,,,,,3,,,28,19,0,Married,Graduation,1,28
1800,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,55,2467,,,,,2,,,,,5,338,288,0,Widow,PhD,1,338
1801,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,2658,,,,3,,,,3,,,1262,1096,0,Together,Graduation,0,1262
1802,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,62,2561,,5,,,,,,,4,,1541,1449,0,Married,Master,0,1541
1803,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,45,2562,,,,3,,,,,4,,125,77,0,Together,Master,1,125
1804,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,33,2423,,,4,,,,,3,,,90,81,0,Single,Graduation,1,90
1805,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,61,2630,,,,3,,,,3,,,184,153,0,Together,Graduation,1,184
1806,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,58,2656,,5,,,,,,,,5,894,859,0,Married,PhD,1,894
1807,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2260,,,,3,,,,3,,,185,151,0,Together,Graduation,1,185
1808,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,43,2450,,5,,,,,,3,,,152,130,0,Married,Graduation,2,152
1809,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2725,,,,3,,,,3,,,89,86,0,Together,Graduation,2,89
1810,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,50,2452,,5,,,,,,,,5,986,920,0,Married,PhD,0,986
1811,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,63,2623,,5,,,,,,3,,,255,235,1,Married,Graduation,1,255
1812,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,65,2854,,5,,,,1,,,,,395,203,0,Married,2n Cycle,1,395
1813,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,66,2804,1,,,,,,,,,5,1486,1310,0,Divorced,PhD,1,1486
1814,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,38,2662,,,,3,,,,,,5,152,145,0,Together,PhD,1,152
1815,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,67,2550,,,,,2,,,,4,,952,880,3,Widow,Master,0,952
1816,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,2226,1,,,,,,,,4,,32,29,0,Divorced,Master,1,32
1817,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,63,2461,,,,3,,,,,4,,957,872,0,Together,Master,0,957
1818,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,55,2363,,,,3,,,,,4,,384,373,0,Together,Master,2,384
1819,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,45,2814,,5,,,,,,,,5,494,431,3,Married,PhD,0,494
1820,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,57,2165,,5,,,,,,,,5,8,7,0,Married,PhD,2,8
1821,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2515,,5,,,,,,3,,,53,37,0,Married,Graduation,0,53
1822,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,54,2328,,5,,,,,,,,5,446,406,0,Married,PhD,1,446
1823,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,32,2306,,,4,,,,,3,,,25,16,0,Single,Graduation,1,25
1824,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,25,2808,,,4,,,1,,,,,1298,1231,2,Single,2n Cycle,0,1298
1825,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,,,,3,,,,3,,,11,9,0,Together,Graduation,1,11
1826,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,42,2767,,5,,,,,,,,5,1348,1295,0,Married,PhD,0,1348
1827,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,59,2693,,,,3,,,,3,,,1544,1514,0,Together,Graduation,0,1544
1828,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,36,2451,,,4,,,,,,,5,1285,1247,0,Single,PhD,0,1285
1829,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,49,2480,1,,,,,,,,4,,1205,1193,2,Divorced,Master,1,1205
1830,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,69,2748,,,4,,,,,,4,,90,77,0,Single,Master,3,90
1831,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,44,2519,,,,3,,,,,4,,66,48,0,Together,Master,0,66
1832,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,48,2678,,5,,,,,,,,5,1507,1478,0,Married,PhD,0,1507
1833,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,35,2808,,,,3,,,,3,,,484,387,0,Together,Graduation,1,484
1834,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,54,2758,,5,,,,,,,,5,902,876,0,Married,PhD,1,902
1835,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,45,2355,1,,,,,1,,,,,8,2,0,Divorced,2n Cycle,0,8
1836,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,,,4,,,,,3,,,397,370,0,Single,Graduation,1,397
1837,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,49,2417,,5,,,,,,3,,,907,854,0,Married,Graduation,1,907
1838,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,38,2756,,5,,,,,,3,,,1460,1365,1,Married,Graduation,0,1460
1839,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,47,2789,,,,,2,,,3,,,597,538,1,Widow,Graduation,2,597
1840,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,52,2455,,,,3,,,,,4,,47,39,0,Together,Master,2,47
1841,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2208,,,4,,,,,3,,,18,16,0,Single,Graduation,1,18
1842,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,49,2795,,,,3,,,,,4,,347,327,0,Together,Master,1,347
1843,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,43,2270,,,,3,,1,,,,,2074,1891,3,Together,2n Cycle,0,2074
1844,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,2279,1,,,,,,,,,5,34,26,0,Divorced,PhD,1,34
1845,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,56,2541,1,,,,,,,3,,,992,935,0,Divorced,Graduation,1,992
1846,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,2233,,,4,,,,,3,,,40,32,0,Single,Graduation,2,40
1847,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,72,2702,,,4,,,,,,,5,659,633,0,Single,PhD,1,659
1848,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,68,2230,1,,,,,,,3,,,39,39,0,Divorced,Graduation,1,39
1849,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,2301,,,4,,,1,,,,,27,11,0,Single,2n Cycle,0,27
1850,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,61,2841,,,,,2,,,,4,,616,397,0,Widow,Master,0,616
1851,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,62,2318,,5,,,,,,3,,,1312,1109,1,Married,Graduation,0,1312
1852,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,69,2654,,,,3,,,,,,5,982,925,0,Together,PhD,1,982
1853,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,45,2508,1,,,,,,,3,,,1550,1504,0,Divorced,Graduation,1,1550
1854,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,36,2781,,5,,,,,,,,5,1795,1762,0,Married,PhD,0,1795
1855,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,51,2219,,5,,,,,,,,5,22,10,1,Married,PhD,1,22
1856,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,52,2231,1,,,,,,,,,5,145,141,0,Divorced,PhD,1,145
1857,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,51,2565,,,4,,,,,,4,,838,730,1,Single,Master,1,838
1858,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,35,2200,,,4,,,,,,,5,28,28,0,Single,PhD,0,28
1859,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,36,2762,,,4,,,,,3,,,438,426,0,Single,Graduation,1,438
1860,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,63,2320,,5,,,,,,,,5,32,18,0,Married,PhD,2,32
1861,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,49,2393,1,,,,,,,,,5,1667,1632,1,Divorced,PhD,0,1667
1862,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,45,2452,,,,3,,,,3,,,790,760,0,Together,Graduation,2,790
1863,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,38,2647,,5,,,,,,3,,,355,328,1,Married,Graduation,1,355
1864,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,,5,,,,,,,,5,1954,1782,0,Married,PhD,0,1954
1865,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,31,2217,,,,3,,,,,4,,1916,1763,3,Together,Master,0,1916
1866,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,35,2677,,5,,,,,,3,,,67,62,0,Married,Graduation,1,67
1867,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,52,2185,1,,,,,,,3,,,704,676,2,Divorced,Graduation,1,704
1868,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,46,2193,,,4,,,,,3,,,758,715,0,Single,Graduation,0,758
1869,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,71,2411,1,,,,,,,3,,,221,206,0,Divorced,Graduation,1,221
1870,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,,,,3,,,2,,,,44,8,1,Together,Basic,1,44
1871,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,66,2249,,,4,,,,,,,5,1606,1527,1,Single,PhD,0,1606
1872,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,75,2191,,,4,,,,,,,5,274,271,0,Single,PhD,0,274
1873,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,70,2540,,,,3,,,,,,5,493,479,0,Together,PhD,1,493
1874,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,,5,,,,,,,,5,64,60,0,Married,PhD,2,64
